date,material_id,transaction_type,quantity,unit,supplier_id,unit_price,po_number,unit_raw
2023-07-14,M11,receipt,297.72,kg,SUP05,24970.45,PO-35823,kg
2023-07-14,M06,writeoff,33.63,kg,,13675.88,,kg
2023-07-14,M06,receipt,245.92,kg,SUP08,12228.66,PO-26252,kg
2023-07-14,M02,issue,61.63,rolls,,37729.2,,rolls
2023-07-14,M07,writeoff,27.01,kg,,44828.32,,kg
2023-07-14,M02,issue,16.29,rolls,,12099.42,,rolls
2023-07-14,M14,issue,49.06,rolls,,27359.78,,rolls
2023-07-14,M04,issue,33.59,rolls,,33738.34,,rolls
2023-07-14,M08,return,2.67,kg,,26190.67,,kg
2023-07-14,M01,issue,38.94,rolls,,34297.06,,rolls
2023-07-15,M09,issue,14.22,kg,,40108.66,,KG
2023-07-15,M12,issue,17.89,kg,,16566.32,,kg
2023-07-15,M11,issue,63.63,kg,,15620.24,,Kg
2023-07-15,M01,issue,58.4,rolls,,10851.15,,rolls
2023-07-15,M02,issue,44.05,rolls,,17091.05,,rolls
2023-07-15,M09,issue,98.6,kg,,41193.83,,kg
2023-07-15,M12,issue,3.71,kg,,29148.68,,kg
2023-07-15,M07,issue,7.42,kg,,10350.41,,kg
2023-07-15,M13,receipt,79.58,rolls,SUP04,31481.13,PO-84172,rolls
2023-07-15,M13,return,65.06,rolls,,23916.37,,pcs
2023-07-15,M06,return,27.55,kg,,36050.52,,kg
2023-07-15,M03,receipt,79.61,rolls,SUP09,37512.29,PO-13380,rolls
2023-07-15,M05,receipt,10.97,rolls,SUP06,10381.83,PO-47857,rolls
2023-07-15,M01,issue,97.61,rolls,,25954.55,,rolls
2023-07-15,M12,return,40.36,kg,,1980.68,,Kg
2023-07-15,M01,receipt,83.17,rolls,SUP07,8148.01,PO-15962,rolls
2023-07-15,M03,issue,78.79,rolls,,13289.31,,roll
2023-07-15,M11,receipt,113.46,kg,SUP02,26985.93,PO-94111,kg
2023-07-15,M11,return,18.74,kg,,38589.47,,kg
2023-07-15,M14,issue,11.04,rolls,,6481.5,,rolls
2023-07-15,M10,return,12.58,kg,,33493.02,,kg
2023-07-15,M08,receipt,38.88,kg,SUP06,42830.74,PO-89766,kg
2023-07-15,M03,issue,19.67,rolls,,30997.53,,rolls
2023-07-15,M05,issue,79.65,rolls,,4362.7,,rolls
2023-07-15,M13,issue,53.36,rolls,,19185.77,,rolls
2023-07-15,M05,issue,73.16,rolls,,5394.22,,rolls
2023-07-16,M09,issue,71.52,kg,,42369.03,,kg
2023-07-16,M04,return,16.18,rolls,,39278.27,,rolls
2023-07-16,M05,issue,30.65,rolls,,28581.08,,rolls
2023-07-16,M05,issue,99.84,rolls,,34288.57,,rolls
2023-07-16,M13,issue,35.06,rolls,,37765.9,,rolls
2023-07-16,M07,issue,39.03,kg,,17978.86,,kg
2023-07-16,M13,receipt,473.59,rolls,SUP06,36982.54,PO-37093,rolls
2023-07-16,M08,receipt,105.53,kg,SUP08,10448.43,PO-36545,kg
2023-07-16,M14,issue,94.46,rolls,,3693.49,,rolls
2023-07-16,M09,issue,71.72,kg,,23000.21,,kg
2023-07-16,M10,issue,35.69,kg,,13325.99,,kg
2023-07-16,M01,issue,40.72,rolls,,4304.01,,rolls
2023-07-16,M14,issue,31.38,rolls,,7046.85,,rolls
2023-07-16,M04,issue,63.96,rolls,,16262.99,,rolls
2023-07-17,M06,issue,97.06,kg,,1451.09,,kg
2023-07-17,M13,issue,61.65,rolls,,16385.09,,pcs
2023-07-17,M12,issue,56.07,kg,,9463.82,,kg
2023-07-17,M01,receipt,156.15,rolls,SUP09,2108.73,PO-49257,rolls
2023-07-17,M09,issue,21.56,kg,,7908.57,,kg
2023-07-17,M06,receipt,442.78,kg,SUP08,36593.54,PO-74176,kg
2023-07-17,M11,issue,8.1,kg,,5225.69,,kg
2023-07-17,M02,return,13.51,rolls,,29385.47,,rolls
2023-07-17,M08,receipt,327.01,kg,SUP07,13638.85,PO-31407,kg
2023-07-17,M04,issue,9.58,rolls,,28969.73,,pcs
2023-07-17,M01,return,20.93,rolls,,24462.13,,rolls
2023-07-17,M10,issue,80.52,kg,,15567.27,,kg
2023-07-17,M05,issue,32.66,rolls,,33570.87,,rolls
2023-07-17,M08,return,53.71,kg,,17800.52,,kg
2023-07-17,M01,return,32.56,rolls,,1470.94,,rolls
2023-07-17,M03,receipt,5.46,rolls,SUP01,24484.03,PO-49148,rolls
2023-07-17,M05,return,45.12,rolls,,10138.87,,rolls
2023-07-17,M03,issue,32.97,rolls,,36272.59,,rolls
2023-07-17,M13,issue,76.55,rolls,,30703.7,,rolls
2023-07-17,M10,issue,90.73,kg,,5239.26,,kg
2023-07-17,M04,receipt,170.67,rolls,SUP08,37283.54,PO-79877,rolls
2023-07-17,M14,issue,60.37,rolls,,5991.9,,rolls
2023-07-17,M12,issue,59.94,kg,,11658.2,,kg
2023-07-17,M13,issue,93.01,rolls,,42983.97,,rolls
2023-07-17,M06,issue,96.27,kg,,13593.07,,kg
2023-07-17,M13,issue,64.01,rolls,,6838.34,,rolls
2023-07-17,M13,return,59.99,rolls,,26270.58,,rolls
2023-07-17,M01,issue,54.99,rolls,,1863.61,,rolls
2023-07-17,M02,issue,81.67,rolls,,38013.95,,rolls
2023-07-17,M03,issue,31.7,rolls,,25881.05,,rolls
2023-07-18,M08,receipt,449.84,kg,SUP06,29676.76,PO-80328,kg
2023-07-18,M05,issue,27.36,rolls,,27301.52,,rolls
2023-07-18,M04,issue,19.95,rolls,,41908.27,,rolls
2023-07-18,M11,issue,31.62,kg,,37576.94,,kg
2023-07-18,M09,return,79.19,kg,,28101.87,,kg
2023-07-18,M12,issue,32.85,kg,,44621.15,,kg
2023-07-18,M02,receipt,410.99,rolls,SUP05,41114.11,PO-65130,rolls
2023-07-18,M06,issue,47.77,kg,,12629.48,,kg
2023-07-18,M14,issue,42.18,rolls,,1093.34,,rolls
2023-07-18,M12,issue,89.48,kg,,42470.2,,kg
2023-07-18,M12,issue,8.6,kg,,23915.36,,kg
2023-07-18,M02,issue,34.71,rolls,,5243.55,,nos
2023-07-18,M09,receipt,440.96,kg,SUP08,31309.82,PO-71662,kg
2023-07-18,M07,issue,42.4,kg,,14917.63,,kg
2023-07-18,M03,receipt,5.58,rolls,SUP07,30249.96,PO-73432,rolls
2023-07-18,M12,writeoff,33.63,kg,,29604.26,,kg
2023-07-18,M03,issue,9.97,rolls,,31572.82,,rolls
2023-07-18,M01,issue,97.61,rolls,,18614.95,,rolls
2023-07-18,M06,issue,31.61,kg,,7822.69,,kg
2023-07-18,M01,issue,59.4,rolls,,29260.97,,rolls
2023-07-18,M02,issue,15.91,rolls,,19843.5,,rolls
2023-07-18,M07,issue,74.6,kg,,8897.97,,kgs
2023-07-18,M07,receipt,464.26,kg,SUP08,42116.0,PO-82174,kgs
2023-07-18,M10,issue,31.9,kg,,44618.07,,kg
2023-07-18,M10,issue,78.69,kg,,22380.11,,Kg
2023-07-18,M08,issue,97.82,kg,,19547.7,,kg
2023-07-18,M01,issue,33.06,rolls,,15236.18,,rolls
2023-07-18,M08,return,79.46,kg,,8920.28,,kg
2023-07-18,M02,return,1.25,rolls,,11120.78,,roll
2023-07-18,M08,issue,26.69,kg,,10360.38,,kg
2023-07-18,M09,receipt,83.18,kg,SUP07,18304.0,PO-72486,kg
2023-07-18,M07,issue,35.25,kg,,41616.16,,kg
2023-07-19,M06,return,14.66,kg,,15807.77,,kg
2023-07-19,M03,issue,67.27,rolls,,23286.64,,rolls
2023-07-19,M04,issue,17.63,rolls,,31238.4,,rolls
2023-07-19,M12,issue,68.98,kg,,28572.71,,kg
2023-07-19,M04,issue,73.67,rolls,,37528.03,,rolls
2023-07-19,M12,issue,78.83,kg,,11674.86,,kg
2023-07-19,M05,issue,82.62,rolls,,20203.15,,rolls
2023-07-19,M02,receipt,307.46,rolls,SUP03,1868.58,PO-38658,rolls
2023-07-19,M04,issue,91.04,rolls,,27586.94,,rolls
2023-07-19,M12,receipt,465.94,kg,SUP06,21170.08,PO-98379,kilograms
2023-07-19,M03,receipt,224.21,rolls,SUP07,23650.14,PO-23708,rolls
2023-07-19,M09,issue,54.59,kg,,30984.68,,kgs
2023-07-19,M11,issue,94.04,kg,,43916.91,,kg
2023-07-19,M07,issue,90.25,kg,,37874.24,,kg
2023-07-19,M04,receipt,378.31,rolls,SUP07,10298.65,PO-83117,roll
2023-07-19,M09,receipt,273.4,kg,SUP06,41724.38,PO-60841,kg
2023-07-19,M13,issue,18.3,rolls,,22789.86,,rolls
2023-07-19,M03,issue,77.69,rolls,,29249.02,,rolls
2023-07-20,M06,issue,78.64,kg,,31645.98,,kg
2023-07-20,M09,issue,51.01,kg,,11634.01,,kilograms
2023-07-20,M07,return,34.89,kg,,27637.47,,kg
2023-07-20,M04,return,17.94,rolls,,15609.38,,rolls
2023-07-20,M11,receipt,311.41,kg,SUP03,39896.8,PO-37630,kg
2023-07-20,M02,return,37.43,rolls,,34750.57,,rolls
2023-07-20,M10,issue,25.73,kg,,19019.95,,kgs
2023-07-20,M05,issue,69.32,rolls,,31488.79,,rolls
2023-07-20,M07,issue,4.37,kg,,41471.22,,kg
2023-07-20,M14,issue,56.83,rolls,,13197.63,,rolls
2023-07-20,M12,issue,76.09,kg,,7722.35,,kg
2023-07-20,M03,issue,9.75,rolls,,5740.99,,rolls
2023-07-20,M10,issue,23.17,kg,,3360.81,,kg
2023-07-20,M02,issue,53.82,rolls,,2527.81,,rolls
2023-07-20,M04,return,37.57,rolls,,8455.95,,rolls
2023-07-20,M13,issue,14.65,rolls,,39365.76,,rolls
2023-07-20,M08,issue,91.77,kg,,5164.19,,kg
2023-07-20,M12,return,31.89,kg,,38892.8,,kg
2023-07-20,M13,issue,57.7,rolls,,8177.86,,rolls
2023-07-20,M09,issue,25.91,kg,,25878.91,,kg
2023-07-20,M07,receipt,481.94,kg,SUP07,24257.59,PO-60602,kg
2023-07-20,M12,issue,30.31,kg,,36497.16,,kg
2023-07-20,M14,issue,66.32,rolls,,14392.28,,rolls
2023-07-20,M08,issue,75.31,kg,,9850.34,,kg
2023-07-20,M11,issue,49.63,kg,,22437.75,,kg
2023-07-20,M10,issue,43.28,kg,,13913.85,,kg
2023-07-20,M04,issue,9.25,rolls,,41409.9,,rolls
2023-07-20,M11,issue,28.84,kg,,43944.71,,kg
2023-07-20,M14,issue,99.94,rolls,,1852.34,,rolls
2023-07-21,M11,receipt,492.17,kg,SUP09,22454.79,PO-45630,Kg
2023-07-21,M04,return,63.58,rolls,,32009.04,,rolls
2023-07-21,M05,issue,97.42,rolls,,20979.66,,rolls
2023-07-21,M10,issue,88.96,kg,,30066.93,,kg
2023-07-21,M14,issue,91.89,rolls,,44890.23,,rolls
2023-07-21,M10,receipt,93.68,kg,SUP09,37643.52,PO-56998,kilograms
2023-07-21,M01,receipt,247.23,rolls,SUP02,29565.48,PO-84412,pcs
2023-07-21,M09,issue,8.87,kg,,20541.17,,kg
2023-07-21,M07,writeoff,17.44,kg,,21720.8,,kg
2023-07-21,M12,return,25.06,kg,,10083.75,,kg
2023-07-21,M06,writeoff,49.12,kg,,14898.05,,kg
2023-07-21,M14,issue,75.44,rolls,,7277.53,,rolls
2023-07-21,M11,receipt,416.17,kg,SUP01,36975.56,PO-67755,kg
2023-07-21,M06,issue,32.06,kg,,11184.52,,kg
2023-07-21,M10,issue,90.62,kg,,30093.71,,kg
2023-07-21,M04,return,93.39,rolls,,19811.76,,rolls
2023-07-21,M03,return,24.3,rolls,,25958.23,,rolls
2023-07-21,M10,issue,18.01,kg,,9778.84,,kg
2023-07-21,M06,issue,58.59,kg,,5980.72,,kg
2023-07-21,M09,return,46.98,kg,,3091.74,,kg
2023-07-21,M04,receipt,68.93,rolls,SUP03,20828.67,PO-37836,rolls
2023-07-21,M01,return,47.59,rolls,,40095.27,,rolls
2023-07-21,M07,return,84.9,kg,,10285.09,,kg
2023-07-21,M13,issue,96.35,rolls,,39751.87,,rolls
2023-07-21,M13,issue,52.03,rolls,,10487.84,,rolls
2023-07-21,M01,issue,87.7,rolls,,10386.54,,rolls
2023-07-21,M12,writeoff,29.06,kg,,18953.7,,kilograms
2023-07-22,M08,issue,85.05,kg,,22506.91,,kg
2023-07-22,M01,issue,60.66,rolls,,26493.56,,rolls
2023-07-22,M12,issue,3.55,kg,,17986.63,,kg
2023-07-22,M05,issue,16.61,rolls,,43561.17,,nos
2023-07-22,M13,issue,92.92,rolls,,2956.36,,rolls
2023-07-22,M13,receipt,458.6,rolls,SUP03,11817.08,PO-50390,roll
2023-07-22,M13,issue,78.72,rolls,,27467.85,,rolls
2023-07-22,M02,return,28.73,rolls,,30847.91,,rolls
2023-07-22,M06,writeoff,73.08,kg,,4645.33,,kg
2023-07-22,M14,return,15.66,rolls,,18354.5,,rolls
2023-07-22,M10,issue,76.73,kg,,23308.64,,kg
2023-07-22,M14,issue,32.41,rolls,,4937.84,,rolls
2023-07-22,M12,writeoff,29.96,kg,,12271.85,,kg
2023-07-22,M03,issue,77.3,rolls,,29987.84,,rolls
2023-07-22,M03,issue,95.6,rolls,,15356.11,,rolls
2023-07-22,M13,issue,96.59,rolls,,38625.36,,rolls
2023-07-22,M06,issue,13.59,kg,,17009.4,,kg
2023-07-22,M04,return,49.0,rolls,,2878.63,,rolls
2023-07-22,M04,issue,89.38,rolls,,17106.91,,roll
2023-07-22,M06,writeoff,94.85,kg,,14491.52,,kgs
2023-07-22,M07,issue,52.36,kg,,17454.11,,kg
2023-07-22,M05,receipt,340.29,rolls,SUP06,22160.14,PO-35033,rolls
2023-07-22,M14,issue,57.85,rolls,,21142.56,,rolls
2023-07-22,M03,issue,24.39,rolls,,36902.4,,rolls
2023-07-23,M13,issue,32.12,rolls,,43933.2,,rolls
2023-07-23,M10,issue,45.3,kg,,25278.11,,kg
2023-07-23,M08,issue,15.81,kg,,32329.31,,kg
2023-07-23,M05,issue,69.77,rolls,,29082.54,,Rolls
2023-07-23,M11,issue,46.57,kg,,17799.29,,kg
2023-07-23,M12,issue,42.32,kg,,34818.44,,kg
2023-07-23,M11,return,41.09,kg,,17986.57,,kilograms
2023-07-23,M05,issue,79.01,rolls,,23916.45,,rolls
2023-07-23,M03,issue,6.88,rolls,,3490.1,,rolls
2023-07-23,M09,issue,51.75,kg,,43158.09,,kg
2023-07-23,M13,receipt,485.24,rolls,SUP06,4760.7,PO-11136,nos
2023-07-23,M09,receipt,380.72,kg,SUP01,43344.01,PO-67430,kg
2023-07-23,M01,issue,35.65,rolls,,14295.75,,rolls
2023-07-23,M08,issue,70.12,kg,,26746.24,,kg
2023-07-23,M12,issue,36.03,kg,,9101.66,,kg
2023-07-23,M08,issue,92.95,kg,,25116.03,,kg
2023-07-23,M14,issue,43.07,rolls,,4767.9,,rolls
2023-07-23,M10,issue,86.47,kg,,36907.27,,kg
2023-07-23,M11,issue,2.09,kg,,16303.29,,kg
2023-07-23,M10,receipt,461.9,kg,SUP07,830.75,PO-66690,kg
2023-07-23,M08,issue,61.79,kg,,22983.94,,kg
2023-07-23,M11,receipt,487.37,kg,SUP07,35225.59,PO-98779,kg
2023-07-23,M09,return,77.68,kg,,43803.5,,KG
2023-07-24,M10,return,34.65,kg,,1966.02,,kgs
2023-07-24,M08,issue,48.12,kg,,39371.7,,kg
2023-07-24,M02,issue,99.54,rolls,,38663.21,,rolls
2023-07-24,M02,issue,10.33,rolls,,21093.62,,rolls
2023-07-24,M04,return,73.29,rolls,,28437.83,,rolls
2023-07-24,M10,receipt,324.76,kg,SUP03,12080.63,PO-14784,kgs
2023-07-24,M02,issue,62.67,rolls,,20622.44,,rolls
2023-07-24,M07,receipt,309.95,kg,SUP04,39269.05,PO-97586,kg
2023-07-24,M13,issue,44.47,rolls,,28140.43,,rolls
2023-07-24,M01,return,52.89,rolls,,6441.06,,rolls
2023-07-24,M09,issue,20.52,kg,,7984.6,,kg
2023-07-24,M04,issue,59.59,rolls,,958.47,,rolls
2023-07-24,M12,issue,95.59,kg,,10359.73,,Kg
2023-07-24,M01,receipt,166.78,rolls,SUP01,23289.35,PO-63456,rolls
2023-07-24,M07,issue,47.76,kg,,16252.57,,kg
2023-07-24,M11,receipt,238.09,kg,SUP09,42630.38,PO-30085,Kg
2023-07-24,M09,receipt,329.7,kg,SUP03,16542.74,PO-56470,kg
2023-07-24,M01,receipt,337.23,rolls,SUP06,16452.15,PO-74239,rolls
2023-07-24,M08,issue,64.28,kg,,44541.89,,kg
2023-07-24,M11,issue,61.03,kg,,3967.08,,kg
2023-07-24,M09,issue,96.25,kg,,24998.51,,kgs
2023-07-25,M03,return,2.7,rolls,,19358.7,,rolls
2023-07-25,M10,issue,41.64,kg,,35681.66,,kg
2023-07-25,M09,issue,56.83,kg,,43817.15,,kg
2023-07-25,M12,issue,27.01,kg,,21778.45,,kg
2023-07-25,M10,issue,54.66,kg,,2651.98,,kg
2023-07-25,M09,issue,2.27,kg,,37698.36,,kg
2023-07-25,M14,issue,37.22,rolls,,36527.62,,pcs
2023-07-25,M06,return,90.07,kg,,23588.26,,kg
2023-07-25,M06,return,33.79,kg,,2003.07,,kg
2023-07-25,M12,issue,28.98,kg,,3050.05,,kg
2023-07-25,M04,issue,83.4,rolls,,6295.46,,Rolls
2023-07-25,M09,issue,44.88,kg,,13923.22,,kg
2023-07-25,M11,issue,38.13,kg,,7628.45,,kilograms
2023-07-25,M14,receipt,302.09,rolls,SUP01,18847.02,PO-53818,rolls
2023-07-25,M12,writeoff,27.72,kg,,33693.84,,kg
2023-07-25,M02,issue,48.98,rolls,,17987.92,,rolls
2023-07-25,M11,issue,88.25,kg,,23487.03,,kg
2023-07-25,M01,issue,15.73,rolls,,25685.96,,rolls
2023-07-25,M06,receipt,310.87,kg,SUP08,44138.85,PO-65459,kg
2023-07-25,M13,return,47.51,rolls,,44153.95,,rolls
2023-07-25,M12,receipt,280.47,kg,SUP06,5240.6,PO-19235,kilograms
2023-07-25,M07,return,98.03,kg,,43756.04,,kg
2023-07-25,M10,issue,34.6,kg,,10410.21,,kg
2023-07-25,M06,issue,53.37,kg,,11888.01,,kg
2023-07-25,M05,issue,87.5,rolls,,32023.1,,rolls
2023-07-25,M13,issue,12.26,rolls,,20359.59,,rolls
2023-07-26,M03,issue,99.41,rolls,,5628.05,,roll
2023-07-26,M13,issue,26.17,rolls,,21952.5,,rolls
2023-07-26,M02,receipt,328.98,rolls,SUP01,1568.46,PO-73024,rolls
2023-07-26,M02,issue,65.64,rolls,,31038.61,,nos
2023-07-26,M09,receipt,208.07,kg,SUP09,4744.93,PO-48632,kg
2023-07-26,M05,issue,31.32,rolls,,39515.96,,rolls
2023-07-26,M02,issue,20.88,rolls,,19195.59,,nos
2023-07-26,M12,issue,31.9,kg,,38712.4,,kg
2023-07-26,M11,issue,36.37,kg,,39988.38,,kg
2023-07-26,M13,issue,39.43,rolls,,28841.08,,rolls
2023-07-26,M05,issue,46.75,rolls,,11870.53,,rolls
2023-07-26,M06,issue,54.86,kg,,37410.15,,Kg
2023-07-26,M12,issue,10.73,kg,,42293.17,,kg
2023-07-26,M11,issue,87.49,kg,,22391.34,,kg
2023-07-26,M07,issue,91.15,kg,,4326.87,,kg
2023-07-26,M11,issue,79.64,kg,,31711.51,,kg
2023-07-26,M01,receipt,350.16,rolls,SUP08,2673.85,PO-38704,rolls
2023-07-26,M12,issue,23.46,kg,,7274.51,,KG
2023-07-26,M02,return,70.08,rolls,,34074.14,,rolls
2023-07-26,M13,issue,35.09,rolls,,33595.85,,rolls
2023-07-26,M12,issue,87.32,kg,,20675.89,,kgs
2023-07-27,M07,receipt,388.9,kg,SUP02,22260.26,PO-88068,kg
2023-07-27,M01,issue,61.91,rolls,,35569.14,,roll
2023-07-27,M05,issue,71.02,rolls,,38163.85,,rolls
2023-07-27,M11,issue,95.21,kg,,16176.36,,kg
2023-07-27,M05,return,70.26,rolls,,21388.39,,rolls
2023-07-27,M04,return,16.88,rolls,,6589.38,,rolls
2023-07-27,M05,receipt,380.17,rolls,SUP05,34135.2,PO-58248,rolls
2023-07-27,M13,receipt,202.76,rolls,SUP02,14675.39,PO-15460,roll
2023-07-27,M11,issue,3.35,kg,,18157.49,,kg
2023-07-27,M01,issue,40.77,rolls,,11103.55,,rolls
2023-07-27,M11,issue,97.74,kg,,42350.12,,KG
2023-07-27,M04,issue,11.87,rolls,,39066.19,,rolls
2023-07-27,M12,receipt,296.63,kg,SUP01,7678.87,PO-15124,kg
2023-07-27,M08,receipt,369.28,kg,SUP09,12060.84,PO-40680,kg
2023-07-27,M10,return,1.14,kg,,21685.87,,kg
2023-07-27,M01,return,50.87,rolls,,39603.04,,roll
2023-07-27,M11,receipt,479.6,kg,SUP08,43430.59,PO-19659,kg
2023-07-27,M02,issue,87.59,rolls,,34300.31,,rolls
2023-07-27,M13,return,59.26,rolls,,9768.27,,rolls
2023-07-27,M09,issue,58.85,kg,,44845.82,,kg
2023-07-27,M06,receipt,479.13,kg,SUP07,40846.33,PO-70259,kg
2023-07-27,M02,receipt,43.46,rolls,SUP05,25489.51,PO-63218,roll
2023-07-27,M12,writeoff,76.37,kg,,4748.26,,kg
2023-07-27,M10,receipt,236.88,kg,SUP06,29649.34,PO-63097,kg
2023-07-27,M07,issue,22.4,kg,,38121.6,,kg
2023-07-27,M08,return,88.28,kg,,29794.49,,kg
2023-07-27,M01,issue,29.86,rolls,,34834.35,,rolls
2023-07-27,M14,receipt,101.73,rolls,SUP04,29112.52,PO-36379,rolls
2023-07-27,M10,issue,71.53,kg,,3830.87,,kg
2023-07-27,M02,receipt,376.86,rolls,SUP04,32437.14,PO-64849,rolls
2023-07-27,M11,issue,68.99,kg,,16669.63,,kg
2023-07-27,M09,issue,64.38,kg,,20017.1,,kgs
2023-07-27,M11,issue,47.42,kg,,39990.29,,kg
2023-07-27,M12,writeoff,87.77,kg,,26369.55,,kg
2023-07-27,M10,issue,59.51,kg,,14408.47,,kg
2023-07-28,M13,issue,20.14,rolls,,3527.66,,rolls
2023-07-28,M05,issue,99.9,rolls,,1234.71,,rolls
2023-07-28,M09,return,43.58,kg,,27540.03,,kg
2023-07-28,M10,issue,44.51,kg,,29631.04,,kg
2023-07-28,M05,issue,25.35,rolls,,43251.37,,rolls
2023-07-28,M12,issue,85.76,kg,,23857.91,,kg
2023-07-28,M12,receipt,71.66,kg,SUP08,4048.08,PO-67991,kg
2023-07-28,M06,issue,72.02,kg,,3792.72,,kg
2023-07-28,M03,issue,31.5,rolls,,12275.0,,rolls
2023-07-28,M13,issue,24.36,rolls,,5483.08,,rolls
2023-07-28,M01,issue,3.27,rolls,,21705.61,,rolls
2023-07-28,M14,issue,38.24,rolls,,43662.9,,rolls
2023-07-28,M08,issue,6.19,kg,,9984.26,,kg
2023-07-28,M14,issue,73.8,rolls,,44023.85,,rolls
2023-07-28,M11,receipt,156.79,kg,SUP02,31433.37,PO-58037,kilograms
2023-07-28,M09,issue,60.77,kg,,41620.11,,kg
2023-07-28,M14,receipt,62.93,rolls,SUP08,44339.13,PO-16621,rolls
2023-07-28,M08,issue,22.65,kg,,23163.09,,kg
2023-07-28,M14,receipt,8.45,rolls,SUP05,24978.72,PO-98307,rolls
2023-07-29,M05,receipt,232.17,rolls,SUP09,22082.56,PO-19033,rolls
2023-07-29,M10,issue,51.27,kg,,39122.21,,kg
2023-07-29,M10,issue,96.13,kg,,20999.84,,kg
2023-07-29,M05,issue,2.84,rolls,,17581.84,,rolls
2023-07-29,M02,issue,38.74,rolls,,23358.45,,rolls
2023-07-29,M09,issue,58.06,kg,,17985.03,,kg
2023-07-29,M05,issue,52.59,rolls,,25316.19,,rolls
2023-07-29,M11,issue,98.41,kg,,13635.72,,kg
2023-07-29,M07,issue,6.17,kg,,27279.19,,kg
2023-07-29,M01,issue,34.55,rolls,,28808.9,,rolls
2023-07-29,M05,issue,70.59,rolls,,11611.94,,rolls
2023-07-29,M06,issue,71.29,kg,,34137.13,,kg
2023-07-29,M11,receipt,84.25,kg,SUP07,14537.0,PO-24489,kg
2023-07-29,M04,issue,36.1,rolls,,4772.97,,rolls
2023-07-29,M09,issue,12.04,kg,,22351.06,,kg
2023-07-29,M04,issue,50.85,rolls,,25122.21,,pcs
2023-07-29,M03,return,80.26,rolls,,20117.18,,rolls
2023-07-29,M08,issue,16.3,kg,,22425.4,,kg
2023-07-29,M02,issue,67.85,rolls,,36806.46,,rolls
2023-07-29,M11,issue,27.77,kg,,2671.48,,kg
2023-07-29,M11,issue,87.27,kg,,23892.14,,kg
2023-07-29,M01,issue,11.41,rolls,,2441.96,,rolls
2023-07-29,M14,issue,3.49,rolls,,43864.48,,rolls
2023-07-29,M11,receipt,126.9,kg,SUP01,12855.49,PO-42777,kg
2023-07-29,M10,issue,92.67,kg,,34475.51,,kg
2023-07-29,M04,receipt,453.97,rolls,SUP06,44834.1,PO-54209,rolls
2023-07-29,M09,issue,8.67,kg,,5351.55,,kg
2023-07-29,M09,issue,51.31,kg,,44071.86,,kg
2023-07-29,M11,return,6.12,kg,,39199.6,,kg
2023-07-29,M01,issue,25.39,rolls,,29862.75,,rolls
2023-07-29,M04,return,44.62,rolls,,44871.47,,rolls
2023-07-29,M04,return,32.72,rolls,,2092.32,,rolls
2023-07-29,M13,return,72.55,rolls,,15108.98,,rolls
2023-07-29,M07,receipt,352.99,kg,SUP03,40558.28,PO-68419,kg
2023-07-29,M06,receipt,286.25,kg,SUP02,25825.57,PO-70687,kg
2023-07-30,M08,issue,79.22,kg,,23876.97,,kg
2023-07-30,M02,issue,68.3,rolls,,13679.59,,rolls
2023-07-30,M01,return,41.14,rolls,,18070.55,,rolls
2023-07-30,M02,receipt,330.62,rolls,SUP07,16335.6,PO-30187,rolls
2023-07-30,M05,issue,43.53,rolls,,4111.78,,rolls
2023-07-30,M09,issue,98.35,kg,,37536.07,,kg
2023-07-30,M09,issue,75.17,kg,,7601.0,,kg
2023-07-30,M02,issue,24.77,rolls,,968.98,,nos
2023-07-30,M07,receipt,140.99,kg,SUP09,38708.82,PO-49113,kg
2023-07-30,M02,issue,55.3,rolls,,15793.46,,rolls
2023-07-30,M11,issue,54.41,kg,,44749.68,,kg
2023-07-30,M13,issue,3.08,rolls,,38742.15,,rolls
2023-07-30,M12,writeoff,77.48,kg,,37699.09,,kg
2023-07-30,M13,issue,8.71,rolls,,30456.05,,rolls
2023-07-30,M07,issue,59.26,kg,,13724.54,,kg
2023-07-30,M06,issue,14.34,kg,,32997.95,,kg
2023-07-30,M03,issue,53.7,rolls,,7795.99,,rolls
2023-07-30,M02,issue,57.36,rolls,,11955.33,,rolls
2023-07-30,M12,issue,37.79,kg,,10308.75,,kg
2023-07-30,M07,issue,77.07,kg,,3610.4,,kg
2023-07-30,M03,return,35.93,rolls,,10826.54,,rolls
2023-07-30,M13,issue,90.01,rolls,,41482.84,,rolls
2023-07-30,M06,writeoff,20.84,kg,,16646.8,,kg
2023-07-30,M04,issue,45.2,rolls,,15373.91,,pcs
2023-07-30,M14,issue,42.9,rolls,,44007.79,,rolls
2023-07-30,M09,receipt,105.99,kg,SUP09,15477.23,PO-81918,kg
2023-07-31,M03,issue,26.02,rolls,,38147.71,,rolls
2023-07-31,M06,issue,29.31,kg,,20048.21,,kg
2023-07-31,M04,issue,3.64,rolls,,20038.92,,rolls
2023-07-31,M07,receipt,203.97,kg,SUP01,20712.22,PO-75840,kg
2023-07-31,M06,issue,24.78,kg,,17139.55,,kg
2023-07-31,M12,receipt,463.34,kg,SUP08,17334.38,PO-30520,kg
2023-07-31,M14,return,80.23,rolls,,24644.01,,rolls
2023-07-31,M03,return,68.92,rolls,,37656.76,,rolls
2023-07-31,M12,receipt,120.51,kg,SUP08,6464.04,PO-41374,kg
